FPC,2015-07-10,7574.916666666667
CPLW,2015-07-10,619.875
SWPP,2015-07-10,29347.916666666668
LDWP,2015-07-10,3210.9166666666665
OVEC,2015-07-10,66.5
CPLE,2015-07-10,9424.625
SRP,2015-07-10,3995.625
FMPP,2015-07-10,2525.9583333333335
PACW,2015-07-10,1907.5416666666667
TAL,2015-07-10,373.5
EPE,2015-07-10,1137.2916666666667
NYIS,2015-07-10,20468.041666666668
FPL,2015-07-10,17475.375
SPA,2015-07-10,89.66666666666667
PNM,2015-07-10,1625.2083333333333
AEC,2015-07-10,633.25
IPCO,2015-07-10,2525.1666666666665
PGE,2015-07-10,2601.7083333333335
CHPD,2015-07-10,467.0833333333333
NWMT,2015-07-10,1424.0833333333333
BANC,2015-07-10,1911.625
MISO,2015-07-10,83184.66666666667
TPWR,2015-07-10,518.5
PSEI,2015-07-10,3401.4583333333335
SC,2015-07-10,3932.25
PJM,2015-07-10,101700.66666666667
DUK,2015-07-10,15323.75
IID,2015-07-10,331.7916666666667
TEC,2015-07-10,3003.5833333333335
PACE,2015-07-10,5889.125
TIDC,2015-07-10,340.3333333333333
GVL,2015-07-10,297.7916666666667
NSB,2015-07-10,63.625
ERCO,2015-07-10,48226.458333333336
HST,2015-07-10,79.125
WALC,2015-07-10,1097.6666666666667
DOPD,2015-07-10,204.58333333333334
AECI,2015-07-10,2192.8333333333335
AVA,2015-07-10,1485.7916666666667
JEA,2015-07-10,2040.2083333333333
TEPC,2015-07-10,1840.9166666666667
AZPS,2015-07-10,4129.5
SCL,2015-07-10,1068.5416666666667
PSCO,2015-07-10,5032.291666666667
JEA,2015-07-11,1917.4166666666667
SRP,2015-07-11,4219.375
TAL,2015-07-11,389.6666666666667
NSB,2015-07-11,65.25
AECI,2015-07-11,2517.7916666666665
PACE,2015-07-11,5728.416666666667
NWMT,2015-07-11,1295.2083333333333
FPL,2015-07-11,17274.708333333332
AEC,2015-07-11,659.5833333333334
SOCO,2015-07-11,33477.833333333336
SEC,2015-07-11,178.04166666666666
AVA,2015-07-11,1252.625
CPLE,2015-07-11,8789.208333333334
OVEC,2015-07-11,60.875
TEC,2015-07-11,2916.875
WACM,2015-07-11,3002.5
TPWR,2015-07-11,465.0
EPE,2015-07-11,1058.25
PSCO,2015-07-11,5129.583333333333
SPA,2015-07-11,85.20833333333333
MISO,2015-07-11,81343.25
PACW,2015-07-11,1718.25
CHPD,2015-07-11,448.2083333333333
LGEE,2015-07-11,4188.583333333333
WALC,2015-07-11,1112.1666666666667
BANC,2015-07-11,1930.5
DUK,2015-07-11,14058.291666666666
PNM,2015-07-11,1604.9583333333333
HST,2015-07-11,75.625
DOPD,2015-07-11,182.41666666666666
GCPD,2015-07-11,664.9583333333334
FMPP,2015-07-11,2494.0
AZPS,2015-07-11,4351.916666666667
SWPP,2015-07-11,30433.041666666668
TEPC,2015-07-11,1822.9583333333333
PSEI,2015-07-11,3052.4166666666665
IPCO,2015-07-11,2296.4583333333335
NEVP,2015-07-11,4562.75
SCL,2015-07-11,970.8333333333334
PJM,2015-07-11,93539.33333333333
FPC,2015-07-11,7596.208333333333
IID,2015-07-11,339.9583333333333
PGE,2015-07-11,2277.4166666666665
TVA,2015-07-11,21529.833333333332
CPLW,2015-07-11,583.125
CISO,2015-07-11,26883.666666666668
GVL,2015-07-11,287.125
ERCO,2015-07-11,47107.083333333336
LDWP,2015-07-11,3105.6666666666665
SC,2015-07-11,3928.5
ISNE,2015-07-11,15133.416666666666
BPAT,2015-07-11,5832.083333333333
